player_id,player_name,team_name,Ball Receipt*,Ball Recovery,Block,Carry,Clearance,Dispossessed,Dribble,Dribbled Past,Duel,Error,Foul Committed,Foul Won,Goal Keeper,Interception,Miscontrol,Own Goal Against,Pass,Player Off,Player On,Pressure,Shot,Offside,Shield,Bad Behaviour,50/50
6313,Wilder José Cartagena Mendoza,Peru,4,0,0,3,0,0,0,0,2,0.0,1,0,0,0,0,0.0,4,0.0,0.0,12,0,0.0,0.0,0.0,0.0
6314,Tim Cahill,Australia,15,2,0,7,0,0,0,0,2,0.0,1,1,0,0,3,0.0,9,0.0,0.0,10,2,0.0,0.0,0.0,0.0
6315,Christopher Paolo César Hurtado Huertas,Peru,18,0,2,18,1,0,1,0,2,0.0,2,0,0,0,2,0.0,19,0.0,0.0,10,0,0.0,0.0,0.0,0.0
6316,Oribe Peralta Morones,Mexico,4,1,0,5,0,1,1,0,0,0.0,0,0,0,0,0,0.0,3,0.0,0.0,1,0,0.0,0.0,0.0,0.0
6317,Marco Jhonfai Fabián De La Mora,Mexico,18,1,1,14,0,0,0,0,0,0.0,1,0,0,0,1,0.0,15,0.0,0.0,1,1,0.0,0.0,0.0,0.0
6318,Andrija Živković,Serbia,10,3,1,12,0,0,0,0,0,0.0,0,0,0,0,0,0.0,13,0.0,0.0,21,1,0.0,0.0,0.0,0.0
6319,Luka Jović,Serbia,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,2,0,0.0,0.0,0.0,0.0
6320,Filipe Luís Kasmirski,Brazil,105,5,7,98,2,0,2,5,7,0.0,1,0,0,2,0,0.0,129,0.0,0.0,36,1,0.0,0.0,0.0,0.0
6321,Milos Veljkovic,Serbia,35,0,1,34,3,0,0,1,0,0.0,0,0,0,1,0,0.0,44,0.0,0.0,16,0,0.0,0.0,0.0,1.0
6322,Niklas Süle,Germany,75,4,1,77,2,1,0,2,2,0.0,0,1,0,2,0,0.0,86,0.0,0.0,12,0,0.0,1.0,0.0,0.0
6323,Young-Sun Yun,South Korea,9,2,4,6,5,0,0,1,1,0.0,1,0,0,0,0,0.0,12,0.0,0.0,9,0,0.0,0.0,0.0,0.0
6324,Leon Goretzka,Germany,29,1,1,20,0,0,1,1,1,0.0,1,1,0,0,2,0.0,22,0.0,0.0,6,2,0.0,0.0,0.0,0.0
6325,Yo-Han Go,South Korea,4,2,0,3,2,1,0,0,0,0.0,1,0,0,0,1,0.0,3,0.0,0.0,7,0,0.0,0.0,0.0,0.0
6326,Rodney Wallace,Costa Rica,5,0,1,4,0,0,0,0,0,0.0,1,0,0,0,0,0.0,5,0.0,0.0,1,0,0.0,0.0,0.0,0.0
6327,Rándall Azofeifa Corrales,Costa Rica,2,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2,0.0,0.0,0,0,0.0,0.0,0.0,0.0
6328,Kendall Jamaal Waston Manley,Costa Rica,28,1,3,25,4,0,0,1,0,0.0,0,1,0,4,0,0.0,41,0.0,0.0,2,1,0.0,0.0,1.0,0.0
6329,Ian Rey Smith Quiros,Costa Rica,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0
6330,Adnan Januzaj,Belgium,43,3,0,33,0,1,6,1,1,0.0,1,1,0,0,2,0.0,22,0.0,0.0,43,3,0.0,0.0,0.0,0.0
6331,Leander Dendoncker,Belgium,62,2,1,62,1,1,0,4,1,0.0,3,1,0,0,0,0.0,70,0.0,0.0,11,0,0.0,0.0,0.0,0.0
6332,Thomas Vermaelen,Belgium,69,3,1,68,3,0,0,1,4,0.0,3,1,0,1,1,0.0,80,1.0,1.0,20,0,0.0,0.0,0.0,0.0
6333,Miguel Ángel Borja Hernández,Colombia,6,0,0,2,0,2,0,0,2,0.0,0,0,0,0,0,0.0,1,0.0,0.0,1,0,0.0,0.0,0.0,0.0
6334,Luis Fernando Muriel Fruto,Colombia,46,6,3,25,1,2,4,2,4,0.0,3,0,0,0,2,0.0,30,0.0,0.0,13,2,0.0,0.0,0.0,0.0
6335,Lamine Gassama,Senegal,17,7,2,23,1,2,3,0,3,0.0,1,3,0,4,0,0.0,32,0.0,0.0,15,0,0.0,0.0,0.0,0.0
6336,Rafał Kurzawa,Poland,39,5,3,31,0,0,3,0,3,0.0,0,3,0,1,1,0.0,34,0.0,0.0,12,2,0.0,0.0,0.0,0.0
6337,Yoshinori Muto,Japan,32,1,1,14,0,0,2,1,2,0.0,1,0,0,1,1,0.0,16,0.0,0.0,24,2,0.0,0.0,0.0,0.0
6338,Tomoaki Makino,Japan,75,4,2,68,2,0,0,1,0,1.0,1,0,0,0,0,0.0,87,0.0,0.0,12,2,0.0,0.0,0.0,0.0
6339,Gotoku Sakai,Japan,28,1,1,17,1,5,0,3,2,0.0,0,0,0,0,2,0.0,17,0.0,0.0,21,1,0.0,0.0,0.0,0.0
6340,Sławomir Peszko,Poland,9,3,0,9,0,1,0,0,0,0.0,0,0,0,0,0,0.0,11,0.0,0.0,1,0,0.0,0.0,0.0,0.0
6342,Aymen Mathlouthi,Tunisia,17,3,0,21,0,0,0,0,0,0.0,0,2,11,0,0,0.0,29,0.0,0.0,0,0,0.0,0.0,0.0,0.0
6343,Harold Oshkaly Cummings Segura,Panama,11,1,1,12,1,0,0,2,3,0.0,0,0,0,1,0,0.0,16,0.0,0.0,1,0,0.0,0.0,0.0,0.0
6344,Luis Carlos Ovalle Victoria,Panama,13,3,1,13,4,1,0,1,2,0.0,0,1,0,2,0,0.0,36,0.0,0.0,14,1,0.0,0.0,0.0,0.0
6345,Rami Bedoui,Tunisia,61,2,0,57,0,1,1,0,3,0.0,0,1,0,1,0,0.0,83,0.0,0.0,4,0,0.0,0.0,0.0,0.0
6346,Adolfo Abdiel Machado,Panama,20,2,0,17,4,0,0,1,3,0.0,0,0,0,2,0,0.0,32,0.0,0.0,11,0,0.0,0.0,0.0,0.0
6347,Ghilane Chalali,Tunisia,77,3,2,70,0,1,0,3,7,0.0,4,3,0,2,2,0.0,79,0.0,0.0,25,1,0.0,0.0,0.0,0.0
6348,Ahmed Khalil,Tunisia,6,0,1,5,0,0,1,0,0,0.0,2,0,0,1,0,0.0,7,0.0,0.0,3,0,0.0,0.0,0.0,0.0
6349,Federico Julián Fazio,Argentina,20,2,0,20,1,0,0,0,0,1.0,0,1,0,0,0,0.0,27,0.0,0.0,5,0,0.0,0.0,0.0,0.0
6350,Manuel Henrique Tavares Fernandes,Portugal,12,0,1,11,0,0,1,0,1,0.0,0,0,0,0,0,0.0,10,0.0,0.0,1,2,0.0,0.0,0.0,0.0
6351,Cristhian Ricardo Stuani Curbelo,Uruguay,48,0,0,15,0,2,0,2,5,0.0,6,3,0,1,5,0.0,19,0.0,0.0,20,1,0.0,0.0,0.0,0.0
6352,Ricardo Domingos Barbosa Pereira,Portugal,48,1,1,44,0,1,2,0,3,0.0,3,2,0,1,0,0.0,55,0.0,0.0,4,0,0.0,0.0,0.0,0.0
6353,Vladimir Granat,Russia,2,2,0,3,2,0,0,2,1,0.0,0,1,0,0,0,0.0,6,0.0,0.0,6,0,0.0,0.0,0.0,0.0
6354,Aleksandr Erokhin,Russia,29,2,3,12,2,0,1,4,2,0.0,2,0,0,0,1,0.0,17,0.0,0.0,24,3,0.0,0.0,0.0,0.0
6355,Jonas Knudsen,Denmark,27,4,5,27,0,1,1,2,1,0.0,0,0,0,0,1,0.0,52,0.0,0.0,16,0,0.0,0.0,0.0,0.0
6356,Michael Krohn-Dehli,Denmark,11,0,0,11,0,0,0,1,0,0.0,0,0,0,0,0,0.0,11,0.0,0.0,5,1,0.0,0.0,0.0,0.0
6357,Jonathan dos Santos Ramírez,Mexico,28,3,1,20,0,1,1,3,2,0.0,0,0,0,0,0,0.0,23,0.0,0.0,15,0,0.0,0.0,0.0,0.0
6358,Emil Krafth,Sweden,40,1,6,39,2,0,3,0,1,0.0,0,0,0,0,1,0.0,57,0.0,0.0,20,0,0.0,0.0,0.0,0.0
6359,Johan Danon Djourou-Gbadjere,Switzerland,61,3,0,56,3,0,0,0,1,0.0,1,2,0,1,0,0.0,66,0.0,0.0,4,0,0.0,0.0,0.0,0.0
6360,Cristian Eduardo Zapata Valencia,Colombia,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0.0,0.0,0,0,0.0,0.0,0.0,0.0
6426,Jonathan Matías Urretaviscaya da Luz,Uruguay,11,3,0,14,0,0,2,0,0,0.0,0,1,0,0,1,0.0,18,0.0,0.0,6,0,0.0,0.0,0.0,0.0
10287,İlkay Gündoğan,Germany,52,0,0,51,1,2,0,0,1,0.0,0,1,0,0,0,0.0,51,0.0,0.0,16,1,0.0,0.0,0.0,1.0
10955,Harry Kane,England,252,20,5,125,2,8,5,3,11,0.0,4,23,0,2,7,0.0,148,0.0,0.0,115,15,0.0,0.0,0.0,0.0
10956,Eric Dier,England,173,9,2,166,2,1,3,6,4,0.0,6,5,0,1,0,0.0,194,0.0,0.0,61,6,0.0,0.0,0.0,0.0
10960,Jamie Vardy,England,55,3,4,20,0,1,1,0,6,0.0,2,2,0,0,3,0.0,23,0.0,0.0,49,3,0.0,0.0,0.0,0.0
11098,Marcus Berg,Sweden,193,5,7,59,2,2,1,3,24,0.0,16,11,0,4,8,0.0,87,1.0,1.0,150,15,0.0,0.0,0.0,0.0
19597,Marcos Javier Acuña,Argentina,39,6,2,39,0,2,4,2,4,0.0,1,3,0,0,1,0.0,49,0.0,0.0,23,1,0.0,0.0,0.0,0.0
19988,Jimmy Durmaz,Sweden,1,2,1,3,0,0,2,0,0,0.0,2,0,0,0,0,0.0,4,0.0,0.0,6,0,0.0,0.0,0.0,0.0
20004,Paul Pogba,France,298,30,7,289,10,18,13,6,19,0.0,15,17,0,5,7,0.0,305,0.0,0.0,139,7,0.0,1.0,0.0,0.0
20005,Toby Alderweireld,Belgium,389,19,11,372,18,0,0,1,6,0.0,3,1,0,4,0,0.0,446,0.0,0.0,47,5,0.0,0.0,0.0,0.0
20016,Kléper Laveran Lima Ferreira,Portugal,112,12,7,111,14,0,1,4,13,0.0,2,5,0,6,0,0.0,167,0.0,0.0,35,3,0.0,1.0,0.0,0.0
