player_id,player_name,team_name,50/50,Ball Receipt*,Ball Recovery,Block,Carry,Clearance,Dispossessed,Dribble,Dribbled Past,Duel,Error,Foul Committed,Foul Won,Goal Keeper,Interception,Miscontrol,Offside,Own Goal Against,Pass,Pressure,Shield,Shot,match_id,Player Off,Player On,Bad Behaviour
124514,Abdulaziz Hatem Mohammed Abdullah,Qatar,0.0,43,0,0,34,0,0,1,0,0,,1,0,0,1,0,,,39,8,0.0,1,3857294,0.0,0.0,
124899,Ismaeel Mohammad Mohammad,Qatar,0.0,33,1,1,24,0,0,1,0,1,,0,3,0,2,1,,,29,4,0.0,1,3857294,1.0,1.0,
124900,Homam Alamin Ahmed,Qatar,2.0,27,0,0,18,0,0,1,0,1,,2,3,0,0,0,,,30,10,1.0,0,3857294,1.0,1.0,
124901,Mohammed Muntari,Qatar,0.0,19,1,0,13,0,1,0,1,1,,1,2,0,0,0,,,13,4,0.0,0,3857294,0.0,0.0,
149463,Ali Assadalla Thaimn Qambar,Qatar,0.0,23,1,0,18,0,0,1,0,1,,0,0,0,0,0,,,23,4,0.0,0,3857294,0.0,0.0,
2972,Marcus Thuram,France,0.0,11,2,0,6,0,2,1,0,3,,0,0,0,2,1,,,5,2,0.0,0,3857266,0.0,0.0,
3009,Kylian Mbappé Lottin,France,0.0,65,2,0,51,0,2,7,0,2,,0,5,0,0,1,,,37,2,0.0,6,3857266,0.0,0.0,
3026,Adrien Rabiot,France,0.0,43,4,5,38,3,2,0,0,5,,1,0,0,3,1,,,44,18,0.0,4,3857266,0.0,0.0,
3043,Christian Dannemann Eriksen,Denmark,0.0,59,7,4,56,0,2,0,0,1,,1,0,0,2,0,,,71,11,0.0,2,3857266,0.0,0.0,
3099,Hugo Lloris,France,0.0,16,3,0,20,0,0,0,0,0,,0,0,12,0,0,,,34,0,0.0,0,3857266,0.0,0.0,
3570,Pierre-Emile Højbjerg,Denmark,0.0,64,5,1,66,0,0,1,1,7,,0,0,0,0,0,,,70,12,0.0,1,3857266,0.0,0.0,
3604,Olivier Giroud,France,0.0,26,0,1,9,1,0,0,0,3,,0,1,0,0,3,,,10,3,0.0,2,3857266,0.0,0.0,
3815,Kasper Schmeichel,Denmark,0.0,6,2,0,7,0,0,0,0,0,,0,0,25,0,0,,,17,0,0.0,0,3857266,0.0,0.0,
3959,Andreas Christensen,Denmark,0.0,67,3,1,64,4,0,0,1,2,,1,0,0,3,0,,,72,5,0.0,1,3857266,0.0,0.0,
4445,Jules Koundé,France,0.0,54,4,1,55,3,0,1,0,2,,1,0,0,1,0,,,68,8,0.0,2,3857266,0.0,0.0,
4447,Martin Braithwaite Christensen,Denmark,0.0,18,0,0,8,0,2,2,0,1,,0,0,0,0,0,,,7,5,0.0,1,3857266,0.0,0.0,
5477,Ousmane Dembélé,France,0.0,36,5,0,38,0,3,8,0,3,,1,0,0,0,0,,,27,13,0.0,2,3857266,0.0,0.0,
5485,Raphaël Varane,France,0.0,33,0,2,27,4,0,0,0,3,,0,0,0,0,0,,,38,4,0.0,1,3857266,0.0,0.0,
5487,Antoine Griezmann,France,1.0,40,4,2,40,0,0,1,0,4,,0,1,0,3,0,,,50,18,0.0,2,3857266,0.0,0.0,
5732,Andreas Evald Cornelius,Denmark,0.0,18,0,0,12,1,2,0,0,3,,3,0,0,0,0,,,15,12,0.0,1,3857266,0.0,0.0,
6302,Kasper Dolberg,Denmark,0.0,8,0,0,4,0,0,2,0,1,,0,0,0,0,2,,,3,2,0.0,0,3857266,0.0,0.0,
6704,Theo Bernard François Hernández,France,0.0,62,1,3,62,2,1,2,4,5,,0,2,0,1,1,,,72,14,0.0,0,3857266,0.0,0.0,
7097,Christian Nørgaard,Denmark,0.0,13,0,0,9,0,0,0,0,0,,0,0,0,0,0,,,15,0,0.0,0,3857266,0.0,0.0,
8217,Kingsley Coman,France,0.0,16,3,0,21,0,1,5,0,1,,0,0,0,0,1,,,14,2,0.0,0,3857266,0.0,0.0,
8247,Joachim Andersen,Denmark,0.0,43,1,0,39,5,0,0,1,5,,2,0,0,0,0,,,46,8,0.0,2,3857266,0.0,0.0,
8519,Dayotchanculle Upamecano,France,0.0,47,3,2,47,3,0,0,0,6,,0,1,0,3,0,,,58,15,2.0,0,3857266,0.0,0.0,
10481,Aurélien Djani Tchouaméni,France,0.0,64,5,3,63,1,0,0,2,4,,1,1,0,2,2,,,68,9,0.0,2,3857266,1.0,1.0,
11135,Ibrahima Konaté,France,0.0,12,0,0,10,0,0,0,1,0,,0,0,0,0,0,,,13,0,0.0,0,3857266,0.0,0.0,
11990,Youssouf Fofana,France,0.0,1,2,0,3,0,1,0,0,0,,0,0,0,0,0,,,2,1,0.0,0,3857266,0.0,0.0,
16190,Rasmus Nissen Kristensen,Denmark,0.0,67,2,1,58,4,3,3,2,6,,2,0,0,0,0,,,76,6,0.0,0,3857266,0.0,0.0,
16554,Joakim Mæhle,Denmark,1.0,40,4,3,33,1,3,1,5,4,,0,0,0,1,2,,,43,16,0.0,1,3857266,0.0,0.0,
17043,Victor Nelsson,Denmark,0.0,56,4,2,55,1,0,0,0,4,,0,2,0,1,0,,,72,7,0.0,0,3857266,0.0,0.0,
24443,Mikkel Damsgaard,Denmark,0.0,31,5,2,32,0,2,0,3,3,,0,1,0,0,1,,,29,17,0.0,0,3857266,0.0,0.0,
24547,Alexander Hartmann Bah,Denmark,0.0,6,0,0,4,0,0,1,0,1,,1,0,0,0,0,,,7,3,0.0,0,3857266,0.0,0.0,
27569,Jesper Lindstrøm,Denmark,0.0,34,3,0,29,1,0,5,3,3,,1,1,0,4,3,,,24,23,0.0,1,3857266,0.0,0.0,
3167,Antonio Rüdiger,Germany,0.0,105,4,4,88,2,0,0,0,1,,0,2,0,0,0,0.0,,113,4,1.0,3,3857284,,,
3300,Maya Yoshida,Japan,0.0,33,2,2,21,11,0,2,0,3,,1,0,0,2,0,0.0,,40,2,0.0,0,3857284,,,
3530,Hiroki Sakai,Japan,1.0,21,2,1,14,6,1,2,1,9,,1,2,0,1,2,0.0,,24,11,0.0,1,3857284,,,
5562,Thomas Müller,Germany,0.0,42,2,1,24,1,1,0,0,4,,0,2,0,0,2,0.0,,41,9,0.0,0,3857284,,,
5570,Manuel Neuer,Germany,0.0,42,3,0,33,0,0,0,0,0,,0,0,15,0,0,0.0,,55,0,0.0,0,3857284,,,
5579,Joshua Kimmich,Germany,0.0,86,6,2,67,0,2,2,0,0,,0,1,0,1,1,0.0,,97,9,0.0,4,3857284,,,
5690,Yuto Nagatomo,Japan,0.0,8,2,0,5,1,0,0,0,1,,0,0,0,1,0,0.0,,14,5,0.0,0,3857284,,,
6322,Niklas Süle,Germany,0.0,85,4,0,74,1,0,0,0,1,,0,0,0,0,0,0.0,,102,1,1.0,1,3857284,,,
6324,Leon Goretzka,Germany,0.0,9,1,1,7,0,1,0,1,0,,1,0,0,0,0,0.0,,9,4,0.0,1,3857284,,,
8227,Mario Götze,Germany,0.0,4,1,1,4,0,0,2,0,0,,0,1,0,0,1,0.0,,5,2,0.0,0,3857284,,,
8361,Ritsu Doan,Japan,0.0,5,1,1,3,0,0,1,1,4,,0,0,0,1,1,0.0,,2,7,0.0,1,3857284,,,
8400,Serge Gnabry,Germany,1.0,51,7,1,37,1,1,0,0,3,,0,0,0,0,1,0.0,,50,6,0.0,6,3857284,,,
8546,Niclas Füllkrug,Germany,0.0,8,0,0,1,0,0,0,0,3,,0,0,0,0,2,0.0,,4,0,0.0,1,3857284,,,
8776,Takumi Minamino,Japan,0.0,6,0,1,3,0,0,0,1,1,,1,0,0,0,1,0.0,,3,3,0.0,1,3857284,,,
8804,Jonas Hofmann,Germany,0.0,19,1,1,17,0,1,1,0,1,,0,0,0,0,0,0.0,,18,2,0.0,1,3857284,,,
8949,Takuma Asano,Japan,0.0,12,2,0,8,1,0,0,0,2,,2,0,0,0,1,0.0,,6,8,0.0,5,3857284,,,
8966,Kai Havertz,Germany,0.0,37,1,0,14,0,1,1,1,2,,2,0,0,0,1,1.0,,22,14,0.0,0,3857284,,,
9411,Daichi Kamada,Japan,1.0,22,0,3,16,0,0,2,0,3,,0,0,0,0,1,0.0,,21,23,0.0,1,3857284,,,
10287,İlkay Gündoğan,Germany,0.0,65,8,2,56,0,1,1,0,3,,1,0,0,0,1,1.0,,69,3,0.0,6,3857284,,,
12034,David Raum,Germany,0.0,66,3,6,47,2,1,2,1,5,,1,3,0,1,2,0.0,,76,16,0.0,0,3857284,,,
23527,Junya Ito,Japan,0.0,22,5,1,17,5,3,1,0,4,,0,0,0,1,1,0.0,,18,9,0.0,1,3857284,,,
23721,Wataru Endo,Japan,0.0,20,4,7,19,6,0,2,0,5,,3,4,0,0,1,0.0,,31,33,0.0,0,3857284,,,
23730,Takehiro Tomiyasu,Japan,0.0,16,1,0,12,2,0,0,0,1,,0,0,0,1,0,0.0,,19,2,0.0,0,3857284,,,
24118,Nico Schlotterbeck,Germany,0.0,97,8,2,88,1,1,2,1,3,,2,1,0,1,0,0.0,,119,6,0.0,0,3857284,,,
25719,Shūichi Gonda,Japan,0.0,18,1,0,16,0,0,0,0,0,,1,0,29,0,0,0.0,,35,1,0.0,0,3857284,,,
29595,Ko Itakura,Japan,0.0,17,2,3,12,7,1,0,0,4,,3,0,0,1,0,0.0,,25,9,0.0,1,3857284,,,
30628,Daizen Maeda,Japan,0.0,8,1,2,1,0,0,0,1,3,,1,0,0,0,1,0.0,,5,27,0.0,1,3857284,,,
31090,Takefusa Kubo,Japan,0.0,5,4,2,7,0,1,0,0,2,,2,1,0,0,3,0.0,,4,12,0.0,0,3857284,,,
37208,Ao Tanaka,Japan,0.0,29,0,5,17,1,0,0,0,3,,0,0,0,0,0,0.0,,30,18,0.0,0,3857284,,,
37211,Kaoru Mitoma,Japan,0.0,6,1,2,8,1,0,0,1,3,,0,0,0,0,0,0.0,,17,14,0.0,0,3857284,,,
38837,Youssoufa Moukoko,Germany,0.0,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,0.0,,2,0,0.0,0,3857284,,,
39565,Jamal Musiala,Germany,1.0,58,7,2,53,0,7,3,1,3,,0,3,0,0,2,0.0,,44,10,0.0,3,3857284,,,
3043,Christian Dannemann Eriksen,Denmark,,75,4,1,70,0,2,5,1,1,,2,0,0,0,2,,,80,10,0.0,1,3857254,,,
3557,Naïm Sliti,Tunisia,,10,3,0,14,0,0,2,0,0,,0,1,0,1,2,,,10,3,0.0,0,3857254,,,
3570,Pierre-Emile Højbjerg,Denmark,,70,5,2,70,1,3,1,2,2,,0,1,0,1,1,,,74,9,0.0,1,3857254,,,
3767,Ellyes Joris Skhiri,Tunisia,,26,9,1,26,2,0,1,0,5,,1,1,0,0,0,,,35,21,0.0,2,3857254,,,
3815,Kasper Schmeichel,Denmark,,13,7,0,16,0,0,0,0,0,,0,0,15,0,0,,,29,0,0.0,0,3857254,,,
3959,Andreas Christensen,Denmark,,73,3,5,72,3,1,0,0,2,,0,0,0,2,1,,,82,4,0.0,1,3857254,,,
5527,Thomas Delaney,Denmark,,30,3,0,27,1,0,0,0,2,,1,0,0,0,0,,,31,11,0.0,0,3857254,,,
5534,Simon Thorup Kjær,Denmark,,46,3,4,48,6,0,0,0,1,,0,0,0,2,0,,,55,4,0.0,0,3857254,,,
5650,Ferjani Sassi,Tunisia,,2,0,0,2,0,0,0,0,0,,0,0,0,0,0,,,2,3,0.0,0,3857254,,,
5651,Yassine Meriah,Tunisia,,47,1,2,40,10,0,0,1,3,,2,0,0,0,0,,,53,9,1.0,1,3857254,,,
5655,Dylan Daniel Mahmoud Bronn,Tunisia,,31,5,0,33,0,1,1,0,4,,0,1,0,0,0,,,41,3,0.0,1,3857254,,,
5732,Andreas Evald Cornelius,Denmark,,13,2,0,11,0,1,1,0,1,,0,2,0,0,4,,,4,5,0.0,3,3857254,,,
6302,Kasper Dolberg,Denmark,,18,2,0,16,1,1,1,1,1,,2,2,0,0,3,,,11,15,0.0,2,3857254,,,
8247,Joachim Andersen,Denmark,,60,8,2,60,4,0,1,0,4,,3,2,0,2,0,,,78,12,0.0,1,3857254,,,
9236,Mohamed Dräger,Tunisia,,30,2,2,21,1,1,2,0,2,,1,1,0,1,2,,,31,14,0.0,2,3857254,,,
16190,Rasmus Nissen Kristensen,Denmark,,44,1,1,39,1,0,1,4,6,,1,1,0,1,1,,,58,12,0.0,0,3857254,,,
16352,Issam Jebali,Tunisia,,55,3,2,20,1,1,2,1,7,,2,0,0,0,2,,,18,20,0.0,3,3857254,,,
16554,Joakim Mæhle,Denmark,,43,3,4,42,3,1,3,3,6,,1,0,0,0,1,,,52,7,0.0,1,3857254,,,
17042,Andreas Skov Olsen,Denmark,,34,0,3,30,0,3,0,0,1,,0,0,0,0,2,,,28,9,0.0,0,3857254,,,
18722,Mathias Jensen,Denmark,,30,0,0,29,0,0,0,0,0,,2,1,0,0,1,,,32,3,0.0,1,3857254,,,
23910,Youssef Msakni,Tunisia,,31,4,1,29,1,3,3,0,4,,0,4,0,1,1,,,25,9,0.0,3,3857254,,,
24443,Mikkel Damsgaard,Denmark,,27,2,0,25,0,1,0,0,1,,1,0,0,2,0,,,28,4,0.0,0,3857254,,,
27569,Jesper Lindstrøm,Denmark,,7,1,1,5,0,1,1,1,2,,0,0,0,0,1,,,4,4,0.0,0,3857254,,,
30681,Ali Abdi,Tunisia,,31,4,2,28,5,3,2,0,9,,1,0,0,2,1,,,44,15,0.0,0,3857254,,,
32450,Montassar Omar Talbi,Tunisia,,33,5,5,35,7,0,0,0,2,,0,0,0,2,0,,,46,7,0.0,0,3857254,,,
35592,Anis Ben Slimane,Tunisia,,27,2,3,19,1,2,1,0,2,,0,1,0,0,1,,,24,11,0.0,0,3857254,,,
44955,Aïssa Bilal Laïdouni,Tunisia,,34,7,1,40,3,0,2,0,5,,1,3,0,3,1,,,45,9,0.0,1,3857254,,,
50988,Hannibal Mejbri,Tunisia,,5,0,0,0,0,0,0,0,0,,0,0,0,1,0,,,2,1,0.0,0,3857254,,,
105943,Aymen Dahmen,Tunisia,,19,6,0,25,0,0,0,0,0,,0,0,14,0,0,,,38,0,0.0,0,3857254,,,
105944,Wajdi Kechrida,Tunisia,,0,0,1,0,2,0,0,0,2,,0,0,0,1,0,,,1,3,0.0,0,3857254,,,
128793,Taha Yassine Khenissi,Tunisia,,6,0,0,1,0,0,0,0,1,,2,1,0,0,0,,,2,2,0.0,0,3857254,,,
3034,Kamil Glik,Poland,0.0,27,1,3,20,6,0,0,0,1,,1,0,0,1,0,0.0,,27,7,0.0,0,3857265,2.0,2.0,
3637,Grzegorz Krychowiak,Poland,0.0,20,8,2,21,4,1,0,2,1,,3,2,0,1,1,0.0,,30,12,0.0,1,3857265,0.0,0.0,
4664,Sebastian Szymański,Poland,1.0,29,3,5,20,2,2,1,0,3,,1,3,0,0,0,0.0,,25,17,0.0,0,3857265,0.0,0.0,
4734,Matty Cash,Poland,0.0,27,2,3,20,3,1,1,1,1,,2,2,0,0,0,0.0,,35,11,0.0,0,3857265,0.0,0.0,
5567,Edson Omar Álvarez Velázquez,Mexico,0.0,43,4,0,42,1,2,1,1,5,,1,0,0,3,1,0.0,,58,14,0.0,0,3857265,0.0,0.0,
5568,Raúl Alonso Jiménez Rodríguez,Mexico,0.0,10,0,0,5,1,0,0,0,0,,0,0,0,0,1,0.0,,9,1,0.0,0,3857265,0.0,0.0,
5571,Hirving Rodrigo Lozano Bahena,Mexico,0.0,45,5,1,38,0,1,2,1,9,,4,3,0,0,2,0.0,,33,23,0.0,1,3857265,0.0,0.0,
5573,Héctor Alfredo Moreno Herrera,Mexico,0.0,72,3,2,69,3,0,0,1,4,,1,1,0,0,0,0.0,,82,1,0.0,1,3857265,0.0,0.0,
5575,Héctor Miguel Herrera López,Mexico,0.0,29,2,2,26,3,1,0,0,3,,0,1,0,0,0,0.0,,33,6,0.0,0,3857265,0.0,0.0,
5576,Jesús Daniel Gallardo Vasconcelos,Mexico,0.0,33,5,2,38,4,1,0,2,4,,1,0,0,1,0,0.0,,53,13,0.0,0,3857265,0.0,0.0,
5577,Francisco Guillermo Ochoa Magaña,Mexico,0.0,16,7,0,21,0,0,0,0,0,,0,0,6,0,0,0.0,,33,0,0.0,0,3857265,0.0,0.0,
5660,Piotr Zieliński,Poland,0.0,31,4,0,14,0,2,1,0,4,,1,0,0,0,1,0.0,,29,17,0.0,0,3857265,0.0,0.0,
5665,Arkadiusz Milik,Poland,0.0,9,1,1,8,0,0,1,0,1,,0,0,0,0,0,0.0,,7,0,0.0,0,3857265,0.0,0.0,
5668,Robert Lewandowski,Poland,0.0,65,2,0,20,0,3,2,1,8,,1,4,0,0,6,0.0,,24,13,0.0,2,3857265,0.0,0.0,
5669,Wojciech Szczęsny,Poland,0.0,12,5,0,22,0,0,0,0,0,,0,0,18,0,0,0.0,,40,0,0.0,0,3857265,0.0,0.0,
5673,Bartosz Bereszyński,Poland,0.0,18,7,4,20,6,2,2,2,0,,2,0,0,2,2,0.0,,38,10,1.0,0,3857265,0.0,0.0,
7979,Przemysław Frankowski,Poland,0.0,10,5,1,11,0,1,1,0,0,,1,1,0,1,1,0.0,,9,2,0.0,0,3857265,0.0,0.0,
11737,Krystian Bielik,Poland,0.0,16,1,2,15,0,0,3,0,2,,0,0,0,1,0,0.0,,20,12,0.0,0,3857265,0.0,0.0,
15452,Carlos Uriel Antuna Romero,Mexico,0.0,6,0,0,6,0,0,0,0,0,,0,0,0,0,1,0.0,,4,0,0.0,1,3857265,0.0,0.0,
26297,Carlos Alberto Rodríguez Gómez,Mexico,0.0,19,1,1,21,0,0,1,1,2,,1,0,0,0,1,0.0,,20,2,0.0,0,3857265,0.0,0.0,
26301,Ernesto Alexis Vega Rojas,Mexico,0.0,36,8,1,38,1,4,1,0,3,,0,4,0,1,2,1.0,,32,6,1.0,5,3857265,0.0,0.0,
26368,César Jasib Montes Castro,Mexico,0.0,57,3,0,57,5,0,0,1,5,,2,0,0,0,0,0.0,,67,5,0.0,0,3857265,1.0,1.0,
26400,Henry Josué Martín Mex,Mexico,0.0,26,1,1,13,0,1,0,1,3,,1,1,0,1,4,0.0,,12,7,0.0,1,3857265,0.0,0.0,
26406,Jorge Eduardo Sánchez Ramos,Mexico,1.0,34,4,5,35,2,0,2,0,2,,3,1,0,2,1,0.0,,52,8,1.0,1,3857265,0.0,0.0,
28825,Luis Gerardo Chávez Magallón,Mexico,1.0,50,6,3,47,1,3,2,1,3,,0,3,0,0,1,0.0,,56,10,0.0,1,3857265,0.0,0.0,
31955,Jakub Kamiński,Poland,0.0,30,4,4,14,1,2,2,2,3,,3,1,0,0,0,0.0,,17,18,0.0,2,3857265,0.0,0.0,
44166,Jakub Piotr Kiwior,Poland,0.0,34,4,1,31,6,1,0,0,3,,0,0,0,2,0,0.0,,48,5,0.0,1,3857265,0.0,0.0,
50502,Nicola Zalewski,Poland,1.0,15,2,1,14,0,2,0,0,4,,0,1,0,0,3,0.0,,13,11,0.0,0,3857265,0.0,0.0,
2941,Ismaïla Sarr,Senegal,1.0,30,4,2,23,0,1,6,0,1,0.0,0,1,0,1,2,1.0,,16,10,0.0,2,3857301,0.0,0.0,
3404,Youssouf Sabaly,Senegal,0.0,69,8,2,66,1,1,1,0,2,0.0,1,3,0,0,1,0.0,,79,10,0.0,0,3857301,0.0,0.0,
3436,Idrissa Gana Gueye,Senegal,0.0,52,2,2,46,0,2,0,1,1,0.0,0,0,0,2,1,0.0,,56,23,1.0,1,3857301,0.0,0.0,
4506,Nampalys Mendy,Senegal,1.0,39,6,0,39,0,0,3,0,0,0.0,1,1,0,0,0,0.0,,48,9,0.0,2,3857301,0.0,0.0,
5675,Kalidou Koulibaly,Senegal,0.0,54,6,0,58,9,1,0,1,3,0.0,1,0,0,1,0,0.0,,67,6,0.0,0,3857301,0.0,0.0,
7379,Edouard Mendy,Senegal,0.0,17,0,0,17,0,0,0,0,0,0.0,0,0,14,0,0,0.0,,32,0,0.0,0,3857301,0.0,0.0,
8553,Abdou Diallo,Senegal,0.0,62,3,1,59,1,0,0,0,1,0.0,0,0,0,1,0,0.0,,75,2,0.0,0,3857301,0.0,0.0,
13314,Famara Diedhiou,Senegal,0.0,38,3,1,12,2,2,0,0,3,0.0,2,1,0,0,3,0.0,,9,15,0.0,3,3857301,0.0,0.0,
15970,Pape Abou Cissé,Senegal,0.0,11,0,1,9,0,0,0,1,1,0.0,0,0,0,0,0,0.0,,12,1,0.0,0,3857301,0.0,0.0,
20611,Boulaye Dia,Senegal,0.0,39,3,0,23,1,2,1,1,3,0.0,2,2,0,1,1,0.0,,22,10,0.0,2,3857301,0.0,0.0,
20758,Krépin Diatta,Senegal,0.0,34,7,2,29,0,3,3,0,3,0.0,1,0,0,0,2,0.0,,27,24,0.0,1,3857301,0.0,0.0,
31751,Pathé Ismaël Ciss,Senegal,1.0,11,1,0,11,1,1,0,0,2,0.0,1,0,0,0,1,0.0,,12,7,0.0,0,3857301,0.0,0.0,
32915,Ismail Jakobs,Senegal,0.0,45,5,1,41,4,1,0,0,1,0.0,2,1,0,0,1,0.0,,63,7,0.0,0,3857301,0.0,0.0,
40784,Akram Hassan Afif,Qatar,0.0,55,5,2,41,0,2,2,1,1,0.0,1,1,0,0,1,0.0,,49,8,1.0,1,3857301,0.0,0.0,
50498,Pape Matar Sarr,Senegal,0.0,11,0,0,9,0,0,0,0,1,0.0,0,0,0,0,0,0.0,,15,2,0.0,0,3857301,0.0,0.0,
80484,Iliman Ndiaye,Senegal,0.0,11,1,1,12,0,0,3,0,0,0.0,0,0,0,0,0,0.0,,10,2,0.0,0,3857301,0.0,0.0,
88123,Cheikh Ahmadou Bamba Mbacke Dieng,Senegal,0.0,11,1,1,4,0,1,0,0,1,0.0,2,1,0,0,2,0.0,,4,9,0.0,1,3857301,0.0,0.0,
124488,Hassan Khalid Al Heidos,Qatar,0.0,29,1,0,21,1,2,0,3,0,0.0,1,0,0,0,0,0.0,,25,17,0.0,0,3857301,0.0,0.0,
124492,Karim Boudiaf,Qatar,0.0,39,3,1,31,1,1,0,1,2,0.0,0,1,0,0,3,0.0,,35,13,0.0,0,3857301,0.0,0.0,
124493,Boualem Khoukhi,Qatar,0.0,48,5,5,44,11,0,1,0,4,1.0,1,3,0,0,0,0.0,,64,8,0.0,0,3857301,0.0,0.0,
124494,Abdelkarim Hassan Al Haj Fadlalla,Qatar,1.0,53,4,3,43,2,0,0,2,5,0.0,1,0,0,0,1,0.0,,47,12,0.0,4,3857301,0.0,0.0,
124495,Almoez Ali Zainalabiddin Abdulla,Qatar,0.0,39,4,2,28,1,1,2,0,4,0.0,1,1,0,0,5,1.0,,22,21,0.0,2,3857301,0.0,0.0,
124500,Assim Omer Al Haj Madibo,Qatar,2.0,33,4,0,34,3,1,0,1,6,0.0,1,1,0,1,3,0.0,,41,26,0.0,0,3857301,0.0,0.0,
124504,Tarek Salman Salman,Qatar,0.0,8,0,0,8,1,0,0,0,1,0.0,0,0,0,1,0,0.0,,11,1,0.0,0,3857301,0.0,0.0,
124506,Pedro Miguel Correia,Qatar,0.0,26,3,1,26,1,0,0,0,4,0.0,1,1,0,4,2,0.0,,36,9,0.0,0,3857301,2.0,2.0,
124510,Meshaal Aissa Barsham,Qatar,0.0,16,4,0,17,0,0,0,0,0,0.0,0,0,16,0,0,0.0,,32,0,0.0,0,3857301,0.0,0.0,
124514,Abdulaziz Hatem Mohammed Abdullah,Qatar,0.0,8,1,0,7,0,1,0,0,0,0.0,0,0,0,1,1,0.0,,8,1,0.0,0,3857301,0.0,0.0,
124899,Ismaeel Mohammad Mohammad,Qatar,0.0,36,3,2,29,2,1,0,1,6,0.0,1,3,0,1,2,0.0,,38,13,0.0,1,3857301,0.0,0.0,
124900,Homam Alamin Ahmed,Qatar,0.0,27,3,0,23,0,0,0,1,0,0.0,2,2,0,1,0,0.0,,34,9,1.0,0,3857301,0.0,0.0,
124901,Mohammed Muntari,Qatar,0.0,4,1,0,2,1,0,0,0,0,0.0,1,0,0,0,0,0.0,,2,7,0.0,2,3857301,0.0,0.0,
124909,Mohammed Waed Abdulwahhab Al Bayati,Qatar,0.0,8,0,0,8,0,0,0,0,1,0.0,0,0,0,1,0,0.0,,8,4,0.0,0,3857301,0.0,0.0,
2954,Youri Tielemans,Belgium,0.0,21,1,2,15,0,1,1,1,2,,0,1,0,0,0,0.0,,19,6,,0,3857268,,,
3077,Jan Vertonghen,Belgium,0.0,64,4,3,62,9,0,0,1,1,,0,2,0,0,0,0.0,,71,6,,0,3857268,,,
3089,Kevin De Bruyne,Belgium,1.0,36,4,1,35,0,0,3,1,3,,0,0,0,1,2,0.0,,39,10,,2,3857268,,,
3176,Thomas Meunier,Belgium,0.0,18,0,1,18,1,0,0,0,1,,2,1,0,4,0,0.0,,25,0,,1,3857268,,,
3457,Michy Batshuayi Tunga,Belgium,0.0,39,2,2,17,0,3,0,0,2,,3,2,0,0,3,0.0,,13,7,,5,3857268,,,
3509,Thibaut Courtois,Belgium,0.0,26,4,0,27,0,0,0,0,0,,0,0,23,0,0,0.0,,50,0,,0,3857268,,,
3621,Eden Hazard,Belgium,1.0,29,9,1,30,0,1,3,0,1,,0,4,0,1,3,0.0,,27,2,,0,3857268,,,
5633,Yannick Ferreira Carrasco,Belgium,0.0,12,2,3,13,3,2,0,2,5,,1,1,0,0,0,0.0,,14,8,,0,3857268,,,
5642,Axel Witsel,Belgium,1.0,34,3,4,32,1,0,0,0,2,,1,1,0,0,0,0.0,,47,16,,0,3857268,,,
6331,Leander Dendoncker,Belgium,0.0,68,2,5,57,3,1,0,0,4,,1,0,0,1,0,0.0,,73,6,,1,3857268,,,
6989,Timothy Castagne,Belgium,0.0,44,2,3,28,2,0,1,0,2,,1,1,0,1,4,0.0,,43,6,,0,3857268,,,
9922,David Junior Hoilett,Canada,1.0,14,3,0,12,0,1,1,0,2,,0,1,0,0,1,0.0,,10,2,,1,3857268,,,
11187,Stephen Antunes Eustáquio,Canada,0.0,62,4,0,56,1,2,2,1,2,,1,1,0,2,0,0.0,,66,14,,3,3857268,,,
11846,Steven de Sousa Vitoria,Canada,1.0,41,2,3,39,2,0,0,0,0,,1,2,0,2,0,0.0,,50,6,,0,3857268,,,
12365,Alphonso Davies,Canada,0.0,35,10,1,38,0,0,4,1,2,,3,1,0,4,4,0.0,,41,16,,1,3857268,,,
12770,Jonathan Osorio,Canada,0.0,9,1,0,11,1,1,1,1,0,,0,0,0,0,0,0.0,,9,3,,0,3857268,,,
15958,Milan Borjan,Canada,0.0,15,7,0,19,0,0,0,0,0,,0,0,10,0,0,0.0,,33,0,,0,3857268,,,
16120,Richie Laryea,Canada,1.0,20,5,2,20,0,0,2,0,3,,1,0,0,0,3,0.0,,17,14,,2,3857268,,,
16275,Ikoma Loïs Openda,Belgium,0.0,7,2,3,8,0,0,1,0,2,,0,1,0,0,1,0.0,,5,3,,0,3857268,,,
16459,Cyle Larin,Canada,0.0,21,0,1,10,0,0,0,0,0,,0,0,0,0,2,0.0,,11,4,,3,3857268,,,
16559,Leandro Trossard,Belgium,0.0,16,2,1,12,0,0,1,0,0,,0,1,0,0,2,0.0,,13,4,,0,3857268,,,
20005,Toby Alderweireld,Belgium,0.0,66,2,1,64,11,0,0,1,0,,0,0,0,1,0,0.0,,75,2,,0,3857268,,,
23363,Liam Millar,Canada,0.0,9,0,0,6,0,0,0,0,0,,1,0,0,0,0,0.0,,9,2,,0,3857268,,,
23640,Jonathan David,Canada,0.0,39,5,1,28,0,1,1,0,1,,1,0,0,0,6,0.0,,24,9,,7,3857268,,,
23828,Kamal Miller,Canada,0.0,36,1,1,34,2,1,0,0,5,,0,1,0,4,0,0.0,,42,4,,0,3857268,,,
