player_id,player_name,Ball Receipt*,Ball Recovery,Block,Carry,Clearance,Dispossessed,Dribble,Dribbled Past,Duel,Error,Foul Committed,Foul Won,Goal Keeper,Interception,Miscontrol,Offside,Pass,Player Off,Player On,Pressure,Shield,Shot,Bad Behaviour,Own Goal Against,50/50,Own Goal For,team_name
5836,Bryan Oviedo,28,5,4,26,1,1,0,1,3,0.0,3,1,0,4,0,0.0,38,0.0,0.0,8,0.0,2,0.0,0.0,0.0,0.0,Costa Rica
5837,Douglas Costa de Souza,193,10,4,169,0,2,13,2,2,0.0,4,4,0,2,4,0.0,177,0.0,0.0,35,0.0,9,0.0,0.0,1.0,0.0,Bayern Munich
6038,John Guidetti,215,23,9,109,3,10,11,3,32,0.0,11,10,0,3,14,0.0,110,0.0,0.0,98,0.0,10,0.0,0.0,0.0,0.0,Celta Vigo | Deportivo Alavés
6039,Sebastian Rudy,871,114,51,725,24,19,26,30,97,0.0,57,26,0,19,23,1.0,964,1.0,1.0,508,0.0,14,0.0,0.0,9.0,0.0,Hoffenheim
6040,Jonas Hector,161,31,13,158,17,4,2,3,10,0.0,0,8,0,9,7,0.0,257,0.0,0.0,65,0.0,0,0.0,0.0,1.0,0.0,FC Köln
6193,Andrés Mateus Uribe Villa,7,1,0,10,0,0,0,0,1,0.0,0,1,0,1,0,0.0,11,0.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0,Colombia
6196,Yerry Fernando Mina González,54,3,3,51,5,1,0,1,1,0.0,1,2,0,0,0,0.0,58,0.0,0.0,8,0.0,0,0.0,0.0,0.0,0.0,Barcelona
6297,Maximiliano Gómez González,95,9,5,45,1,5,1,3,14,0.0,8,6,0,0,5,0.0,38,0.0,0.0,29,0.0,7,0.0,0.0,0.0,0.0,Valencia
6301,Youssef En-Nesyri,69,5,6,31,0,2,3,2,6,0.0,6,0,0,1,4,0.0,32,0.0,0.0,66,0.0,4,0.0,0.0,0.0,0.0,Leganés | Sevilla
6302,Kasper Dolberg,55,2,1,33,3,2,1,1,3,0.0,5,2,0,0,5,0.0,32,0.0,0.0,33,0.0,3,0.0,0.0,0.0,0.0,OGC Nice
6307,Duje Ćaleta-Car,58,1,0,49,0,0,0,1,2,0.0,0,1,0,0,0,0.0,65,0.0,0.0,7,0.0,1,0.0,0.0,0.0,0.0,Olympique de Marseille
6309,Tin Jedvaj,46,2,0,32,4,2,1,4,9,0.0,3,3,0,1,0,0.0,58,1.0,1.0,22,0.0,1,0.0,0.0,0.0,0.0,Bayer Leverkusen
6313,Wilder José Cartagena Mendoza,6,2,2,5,0,1,0,0,1,0.0,5,0,0,0,0,0.0,7,0.0,0.0,15,0.0,1,0.0,0.0,0.0,0.0,Peru
6317,Marco Jhonfai Fabián De La Mora,72,2,2,52,0,0,3,0,9,0.0,3,3,0,0,5,0.0,51,0.0,0.0,33,0.0,0,0.0,0.0,1.0,0.0,Eintracht Frankfurt
6320,Filipe Luís Kasmirski,132,7,7,129,9,4,11,7,21,0.0,4,2,0,7,2,0.0,190,0.0,0.0,67,0.0,0,0.0,0.0,0.0,0.0,Atlético Madrid
6321,Milos Veljkovic,108,2,5,94,7,0,1,2,6,0.0,0,0,0,3,1,0.0,125,0.0,0.0,17,1.0,0,0.0,0.0,0.0,0.0,Werder Bremen
6322,Niklas Süle,1271,113,79,1181,202,5,3,8,97,1.0,20,21,0,35,9,0.0,1698,0.0,0.0,254,3.0,8,0.0,0.0,4.0,0.0,Germany | Hoffenheim
6324,Leon Goretzka,1020,151,60,849,51,32,48,42,117,0.0,38,40,0,38,25,0.0,1074,0.0,0.0,570,0.0,42,1.0,1.0,7.0,0.0,Bayern Munich | Germany | Schalke 04
6326,Rodney Wallace,5,0,1,4,0,0,0,0,0,0.0,1,0,0,0,0,0.0,5,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,Costa Rica
6327,Rándall Azofeifa Corrales,2,0,0,2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,2,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Costa Rica
6328,Kendall Jamaal Waston Manley,28,1,3,25,4,0,0,1,0,0.0,0,1,0,4,0,0.0,41,0.0,0.0,2,0.0,1,1.0,0.0,0.0,0.0,Costa Rica
6329,Ian Rey Smith Quiros,1,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0.0,1,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Costa Rica
6330,Adnan Januzaj,101,8,5,82,0,3,12,3,5,0.0,4,6,0,1,13,0.0,63,0.0,0.0,32,0.0,6,0.0,0.0,0.0,0.0,Real Sociedad
6332,Thomas Vermaelen,75,3,4,73,11,0,0,1,9,0.0,2,1,0,1,0,0.0,98,0.0,0.0,20,0.0,0,0.0,0.0,0.0,0.0,Barcelona | Belgium
6333,Miguel Ángel Borja Hernández,6,0,0,2,0,0,0,0,1,0.0,1,0,0,0,1,0.0,5,0.0,0.0,2,0.0,1,1.0,0.0,0.0,0.0,Colombia
6335,Lamine Gassama,81,20,2,77,8,3,4,0,7,0.0,2,7,0,1,3,0.0,121,0.0,0.0,29,2.0,0,0.0,0.0,0.0,0.0,Lorient
6337,Yoshinori Muto,86,8,3,34,0,4,4,1,14,0.0,3,4,0,1,7,0.0,30,0.0,0.0,34,0.0,2,0.0,0.0,0.0,0.0,FSV Mainz 05
6339,Gotoku Sakai,61,13,2,65,3,1,3,1,12,0.0,5,1,0,2,3,0.0,99,0.0,0.0,39,0.0,0,0.0,0.0,0.0,0.0,Hamburger SV
6351,Cristhian Ricardo Stuani Curbelo,71,7,0,39,1,4,3,3,11,0.0,3,3,0,3,3,0.0,34,0.0,0.0,49,0.0,6,1.0,0.0,1.0,0.0,Girona
6352,Ricardo Domingos Barbosa Pereira,28,2,1,24,0,3,2,0,0,0.0,1,1,0,0,1,0.0,24,0.0,0.0,16,0.0,0,0.0,0.0,0.0,0.0,OGC Nice
6357,Jonathan dos Santos Ramírez,160,14,6,151,5,1,7,5,11,0.0,2,3,0,2,7,0.0,163,0.0,0.0,49,0.0,2,1.0,0.0,1.0,0.0,Villarreal
6358,Emil Krafth,2,0,2,2,0,0,0,0,0,0.0,0,0,0,0,0,0.0,3,0.0,0.0,3,0.0,0,0.0,0.0,0.0,0.0,Sweden
6359,Johan Danon Djourou-Gbadjere,131,6,5,120,15,1,0,0,10,0.0,7,3,0,2,1,0.0,153,0.0,0.0,34,0.0,0,1.0,0.0,0.0,0.0,Hamburger SV | Switzerland
6374,Nélson Cabral Semedo,1447,107,51,1400,28,22,66,24,78,0.0,34,37,0,17,19,0.0,1640,0.0,0.0,345,4.0,4,0.0,0.0,3.0,0.0,Barcelona | Portugal
6375,Juan Francisco Torres Belén,78,15,9,84,1,0,0,1,7,0.0,5,1,0,5,2,0.0,113,0.0,0.0,20,0.0,0,0.0,0.0,1.0,0.0,Atlético Madrid
6376,Stefan Savić,79,5,5,76,2,0,0,0,6,0.0,2,0,0,9,0,0.0,102,0.0,0.0,15,0.0,0,1.0,0.0,0.0,0.0,Atlético Madrid
6377,Ángel Martín Correa,188,18,9,139,5,14,15,8,21,0.0,7,8,0,4,13,0.0,132,0.0,0.0,143,0.0,6,0.0,0.0,0.0,0.0,Argentina | Atlético Madrid
6378,Jan Oblak,42,19,0,46,0,0,0,0,0,1.0,0,2,81,0,0,0.0,137,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Atlético Madrid
6379,Sergi Roberto Carnicer,2801,155,71,2497,62,29,42,26,95,2.0,34,57,0,41,35,0.0,3096,0.0,0.0,434,3.0,16,2.0,0.0,2.0,0.0,Barcelona
6381,Saúl Ñíguez Esclapez,227,11,8,145,13,6,4,8,25,0.0,11,5,0,6,7,1.0,214,1.0,1.0,96,0.0,8,0.0,0.0,0.0,0.0,Atlético Madrid
6382,Fernando José Torres Sanz,29,4,1,24,1,0,5,1,5,0.0,1,3,0,0,4,0.0,21,0.0,0.0,10,0.0,1,0.0,0.0,0.0,0.0,Atlético Madrid
6383,Thomas Teye Partey,35,9,0,37,1,0,1,3,2,0.0,2,0,0,4,1,0.0,48,0.0,0.0,15,0.0,0,0.0,0.0,0.0,0.0,Atlético Madrid
6384,Gabriel Fernández Arenas,114,13,6,111,4,5,2,4,9,0.0,5,2,0,0,1,0.0,138,0.0,0.0,62,0.0,0,0.0,0.0,0.0,0.0,Atlético Madrid
6387,Iñigo Córdoba Kerejeta,20,2,3,16,0,1,3,0,3,0.0,3,1,0,3,1,0.0,16,0.0,0.0,21,0.0,0,0.0,0.0,0.0,0.0,Deportivo Alavés
6388,Ander Iturraspe Derteano,24,0,1,19,3,1,0,0,2,0.0,5,0,0,0,1,0.0,28,0.0,0.0,10,0.0,0,0.0,0.0,0.0,0.0,Athletic Club | Espanyol
6389,Mikel San José Domínguez,122,12,4,97,2,3,2,8,14,0.0,7,0,0,6,3,0.0,158,0.0,0.0,73,0.0,1,0.0,0.0,0.0,0.0,Athletic Club
6390,Markel Susaeta Laskurain,129,21,8,88,0,7,17,2,7,0.0,3,7,0,4,2,0.0,100,0.0,0.0,42,0.0,1,0.0,0.0,1.0,0.0,Athletic Club
6391,Raúl García Escudero,248,11,8,124,5,3,9,8,35,0.0,22,10,0,7,11,0.0,161,0.0,0.0,97,0.0,10,1.0,0.0,1.0,0.0,Athletic Club
6392,Íñigo Lekue Martínez,12,0,0,9,0,0,1,1,0,0.0,1,0,0,0,0,0.0,11,0.0,0.0,2,0.0,0,0.0,0.0,0.0,0.0,Athletic Club
6393,Iñaki Williams Arthuer,98,4,2,56,3,8,3,4,4,0.0,4,5,0,1,5,0.0,46,1.0,1.0,33,1.0,3,0.0,0.0,0.0,0.0,Athletic Club
6394,Aritz Aduriz Zubeldia,189,12,4,59,3,12,3,0,18,0.0,10,6,0,0,13,0.0,70,0.0,0.0,26,0.0,8,0.0,0.0,0.0,0.0,Athletic Club
6396,Beñat Etxebarria Urkiaga,153,17,4,127,0,6,5,6,11,0.0,5,4,0,0,1,0.0,188,0.0,0.0,56,0.0,6,1.0,0.0,0.0,0.0,Athletic Club
6397,Unai Núñez Gestoso,61,5,1,58,2,0,0,0,3,0.0,0,0,0,1,0,0.0,71,0.0,0.0,4,0.0,0,0.0,0.0,0.0,0.0,Athletic Club
6399,Gareth Frank Bale,348,20,7,246,4,16,25,3,14,0.0,7,14,0,8,11,0.0,255,1.0,1.0,59,0.0,22,0.0,0.0,0.0,0.0,Real Madrid | Wales
6400,Aleix Vidal Parreu,69,6,1,53,1,2,5,2,2,0.0,3,3,0,0,7,0.0,58,0.0,0.0,36,0.0,1,1.0,0.0,0.0,0.0,Barcelona | Deportivo Alavés
6401,Kevin Gameiro,133,10,1,85,3,3,4,1,9,0.0,2,2,0,0,6,0.0,82,0.0,0.0,60,0.0,13,0.0,0.0,0.0,0.0,Sevilla | Strasbourg | Valencia
6402,Francisco Alcácer García,234,13,4,112,1,7,5,2,19,0.0,5,7,0,2,14,1.0,118,0.0,0.0,76,0.0,8,0.0,0.0,0.0,0.0,Barcelona | Valencia | Villarreal
6408,Ambroise Oyongo Bitolo,4,1,0,4,0,0,0,0,0,0.0,0,0,0,1,0,0.0,6,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Montpellier
6557,Adrián González Morales,81,10,1,71,2,3,2,2,7,0.0,2,4,0,2,2,0.0,88,0.0,0.0,35,0.0,3,0.0,0.0,0.0,0.0,Eibar
6559,Juan Carlos Pérez López,67,2,3,40,0,1,2,2,6,0.0,3,4,0,3,6,0.0,47,1.0,1.0,21,0.0,1,0.0,0.0,0.0,0.0,Málaga
6560,Marc Muniesa Martínez,36,2,1,30,1,0,1,0,0,0.0,2,1,0,3,1,0.0,44,0.0,0.0,29,0.0,1,0.0,0.0,0.0,0.0,Girona
6561,Luis Hernández Rodríguez,730,109,32,735,153,6,8,10,63,1.0,18,15,0,91,2,1.0,1280,3.0,3.0,171,2.0,7,2.0,1.0,2.0,0.0,Sporting Gijón
6563,Juan Pablo Añor Acosta,85,17,13,83,4,1,15,3,10,0.0,1,5,0,2,8,1.0,79,0.0,0.0,49,0.0,4,1.0,0.0,0.0,0.0,Málaga
6564,Pablo Maffeo Becerra,34,4,2,32,2,2,3,2,0,0.0,0,0,0,0,0,0.0,38,0.0,0.0,14,0.0,1,0.0,0.0,0.0,0.0,Huesca
6565,Pere Pons Riera,143,15,15,125,5,4,3,10,8,0.0,5,7,0,6,5,0.0,157,0.0,0.0,105,1.0,3,0.0,0.0,1.0,0.0,Deportivo Alavés | Girona
6566,Borja González Tomás,130,9,4,69,2,6,6,4,23,0.0,5,5,0,2,4,1.0,76,0.0,0.0,67,0.0,7,0.0,0.0,0.0,0.0,Eibar
6567,Borja García Freire,27,0,0,25,3,2,0,0,2,0.0,1,0,0,2,0,0.0,24,0.0,0.0,14,0.0,0,0.0,0.0,1.0,0.0,Girona
6569,Roberto José Rosales Altuve,128,18,7,125,18,4,7,12,30,0.0,7,6,0,7,4,0.0,197,0.0,0.0,90,1.0,1,0.0,0.0,0.0,0.0,Espanyol | Leganés | Málaga
6570,Alejandro Granell Nogué,79,6,4,75,2,1,2,5,6,0.0,8,4,0,2,1,0.0,89,0.0,0.0,44,0.0,1,0.0,0.0,0.0,0.0,Girona
6571,Roberto Jiménez Gago,8,7,0,9,0,0,0,0,0,0.0,0,0,16,0,0,0.0,30,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,Deportivo Alavés
6572,Juan Pedro Ramírez López,56,8,0,56,3,0,1,0,10,0.0,5,0,0,5,0,0.0,72,0.0,0.0,26,0.0,1,0.0,0.0,1.0,0.0,Girona
6573,Bernardo José Espinosa Zúñiga,286,51,33,261,79,4,1,12,43,1.0,36,9,0,36,2,0.0,449,1.0,1.0,137,3.0,13,0.0,0.0,1.0,0.0,Espanyol | Girona | Sporting Gijón
6574,Douglas Luiz Soares de Paulo,21,4,0,20,0,2,0,0,1,0.0,1,2,0,0,0,0.0,25,0.0,0.0,16,0.0,0,0.0,0.0,0.0,0.0,Girona
6576,Gorka Iraizoz Moreno,67,11,0,61,1,0,0,0,0,1.0,0,0,36,0,0,0.0,131,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Athletic Club
6578,Francesc Aday Benítez Caraballo,42,3,2,38,4,0,1,0,1,0.0,0,2,0,2,0,0.0,44,0.0,0.0,6,0.0,1,0.0,0.0,0.0,0.0,Girona
6579,Pedro Alcalá Guirado,51,5,9,41,14,0,1,4,13,0.0,3,2,0,10,0,0.0,64,0.0,0.0,30,0.0,1,0.0,1.0,0.0,0.0,Cádiz | Girona
6580,José Luis García del Pozo,132,24,5,133,4,1,10,6,12,0.0,5,6,0,2,2,0.0,162,0.0,0.0,65,0.0,7,0.0,0.0,0.0,0.0,Leganés | Málaga
6581,Jonathan Rodríguez Menéndez,1009,124,45,882,6,63,107,27,62,0.0,32,50,0,34,63,1.0,914,2.0,2.0,364,5.0,46,0.0,0.0,2.0,0.0,Osasuna | Sporting Gijón
6582,Cristian Portugués Manzanera,171,11,11,96,0,4,11,5,8,0.0,5,7,0,1,8,1.0,91,0.0,0.0,128,0.0,3,1.0,0.0,0.0,0.0,Girona | Real Sociedad
6583,Carlos Soler Barragán,556,46,22,466,7,18,6,13,29,0.0,16,10,0,10,17,0.0,543,0.0,0.0,279,0.0,8,0.0,0.0,4.0,0.0,Paris Saint-Germain | Valencia
6585,Jeison Fabián Murillo Cerón,27,5,2,27,2,0,1,1,3,0.0,4,3,0,2,2,0.0,42,0.0,0.0,13,1.0,0,0.0,0.0,0.0,0.0,Celta Vigo
6587,Antonio Latorre Grueso,30,4,1,25,2,0,0,0,1,0.0,1,1,0,2,0,0.0,35,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,Osasuna | Valencia
6589,Geoffrey Kondogbia,42,9,2,47,2,2,0,5,2,0.0,3,4,0,2,0,0.0,54,0.0,0.0,43,0.0,0,0.0,0.0,0.0,0.0,Atlético Madrid | Valencia
6590,Norberto Murara Neto,146,22,0,152,1,2,0,1,0,1.0,0,0,83,0,0,0.0,253,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Barcelona
6591,Ignacio Vidal Miralles,74,5,4,61,4,2,4,1,11,0.0,1,1,0,3,1,0.0,85,0.0,0.0,29,0.0,0,0.0,0.0,0.0,0.0,Osasuna
6592,Rúben Miguel Nunes Vezo,145,15,9,126,15,1,0,5,13,0.0,8,2,0,6,0,0.0,199,0.0,0.0,43,0.0,0,0.0,0.0,0.0,0.0,Levante UD | Valencia
6593,Martín Montoya Torralbo,58,4,2,54,4,2,0,1,2,0.0,1,2,0,0,0,0.0,72,0.0,0.0,15,0.0,1,0.0,0.0,0.0,0.0,Barcelona
6594,Santiago Mina Lorenzo,144,8,4,95,6,5,4,6,16,0.0,6,9,0,2,5,0.0,104,1.0,1.0,79,0.0,5,0.0,0.0,0.0,0.0,Celta Vigo | Valencia
6595,Daniel Parejo Muñoz,336,29,17,300,3,6,10,10,14,0.0,6,7,0,7,3,0.0,386,0.0,0.0,122,0.0,7,0.0,0.0,0.0,0.0,Valencia | Villarreal
6596,José Luis Gayà Peña,186,16,3,173,9,3,9,3,20,0.0,6,6,0,7,4,0.0,227,1.0,1.0,51,0.0,3,0.0,0.0,0.0,0.0,Valencia
6598,Unai Bustinza Martínez,25,5,4,23,7,1,0,1,3,0.0,4,2,0,3,0,0.0,51,0.0,0.0,30,2.0,0,0.0,0.0,0.0,0.0,Leganés
6599,Rubén Salvador Pérez Del Mármol,94,15,11,94,10,1,4,12,9,0.0,10,5,0,7,1,0.0,134,0.0,0.0,74,0.0,1,1.0,0.0,1.0,0.0,Granada | Leganés
6600,Claudio Beauvue,45,3,3,25,4,2,4,2,13,0.0,1,1,0,1,5,1.0,24,0.0,0.0,14,0.0,4,0.0,0.0,0.0,0.0,Celta Vigo
6602,Miguel Ángel Guerrero Martín,394,21,8,171,2,8,18,9,58,0.0,39,11,0,6,16,0.0,216,0.0,0.0,259,0.0,13,0.0,0.0,2.0,0.0,Leganés | Sporting Gijón
6603,Dimitrios Siovas,53,8,3,49,14,0,0,2,3,0.0,1,0,0,6,1,0.0,84,0.0,0.0,31,0.0,0,0.0,0.0,0.0,0.0,Huesca | Leganés
6604,Darko Brašanac,13,1,0,5,2,0,0,5,2,0.0,2,0,0,1,0,0.0,18,0.0,0.0,18,0.0,0,0.0,0.0,0.0,0.0,Osasuna
6605,Joseba Zaldúa Bengoetxea,461,43,18,398,49,10,14,21,58,0.0,28,27,0,24,10,0.0,679,0.0,0.0,213,5.0,2,0.0,0.0,0.0,0.0,Real Sociedad
6606,Javier Eraso Goñi,34,4,7,23,3,3,2,2,1,0.0,3,1,0,0,2,0.0,21,0.0,0.0,38,0.0,2,0.0,0.0,0.0,0.0,Athletic Club | Leganés
6608,Nabil El Zhar,137,15,1,102,0,9,7,4,12,0.0,6,3,0,4,12,0.0,99,0.0,0.0,50,1.0,7,0.0,0.0,0.0,0.0,Las Palmas
6609,Denis Suárez Fernández,361,47,18,336,7,11,33,15,17,0.0,14,10,0,8,16,0.0,346,0.0,0.0,144,0.0,11,1.0,0.0,0.0,0.0,Barcelona | Celta Vigo | Villarreal
6610,Iván Cuéllar Sacristán,277,148,1,362,1,0,0,3,0,2.0,0,6,471,0,0,0.0,877,0.0,0.0,3,0.0,0,3.0,0.0,0.0,0.0,Leganés | Sporting Gijón
6611,Ángel Luis Rodríguez Díaz,31,0,3,10,0,3,0,2,6,0.0,2,0,0,0,0,0.0,16,0.0,0.0,45,0.0,3,0.0,0.0,0.0,0.0,Getafe
6612,Rubén Duarte Sánchez,121,17,13,122,13,1,1,8,16,0.0,13,6,0,9,3,0.0,178,1.0,1.0,90,0.0,3,0.0,0.0,2.0,0.0,Deportivo Alavés | Espanyol
6613,Rubén Sobrino Pozuelo,52,9,5,35,0,2,4,2,12,0.0,3,4,0,2,6,0.0,37,0.0,0.0,47,0.0,4,0.0,0.0,0.0,0.0,Cádiz | Deportivo Alavés | Valencia
6614,Alexis Ruano Delgado,30,4,2,29,7,0,0,1,5,0.0,2,1,0,8,0,0.0,56,0.0,0.0,8,0.0,0,1.0,0.0,0.0,0.0,Deportivo Alavés | Getafe
6615,Víctor Laguardia Cisneros,44,2,8,38,17,0,0,3,8,0.0,1,0,0,4,0,0.0,60,0.0,0.0,27,0.0,1,0.0,0.0,0.0,0.0,Deportivo Alavés
6616,Munir El Haddadi Mohamed,144,17,7,102,2,7,5,2,8,0.0,4,6,0,0,5,0.0,103,0.0,0.0,63,1.0,5,0.0,0.0,0.0,0.0,Barcelona | Deportivo Alavés | Sevilla
6617,Ibai Gómez Pérez,36,3,1,26,1,3,6,3,4,0.0,1,1,0,0,1,0.0,27,0.0,0.0,15,0.0,1,0.0,0.0,0.0,0.0,Deportivo Alavés
6618,Martín Aguirregabiria Padilla,79,15,3,79,4,1,2,3,3,0.0,4,2,0,7,1,0.0,110,2.0,2.0,21,0.0,0,0.0,0.0,0.0,0.0,Deportivo Alavés
6621,Amath Ndiaye,5,1,0,2,1,0,1,3,0,0.0,1,0,0,0,1,0.0,3,0.0,0.0,15,0.0,0,0.0,0.0,0.0,0.0,Getafe
6622,Tomás Pina Isla,70,12,11,69,11,1,1,7,11,0.0,9,2,0,7,2,0.0,85,0.0,0.0,77,0.0,1,0.0,0.0,0.0,0.0,Deportivo Alavés | Villarreal
6624,Jorge Franco Alviz,95,7,5,80,2,4,12,1,4,0.0,3,4,0,0,1,0.0,75,0.0,0.0,27,0.0,6,0.0,0.0,0.0,0.0,Espanyol
6625,Vicente Guaita Panadero,33,19,0,43,0,0,0,0,0,0.0,0,0,43,0,0,0.0,101,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Getafe
6626,Mubarak Wakaso,42,8,6,39,4,2,3,1,7,0.0,8,3,0,5,3,0.0,44,0.0,0.0,42,0.0,1,1.0,0.0,0.0,0.0,Deportivo Alavés
6627,Damián Nicolás Suárez Suárez,129,23,14,136,8,3,9,7,16,0.0,12,10,0,12,0,0.0,251,0.0,0.0,89,1.0,0,0.0,0.0,0.0,0.0,Getafe
6629,Fernando Pacheco Flores,20,19,0,27,0,0,0,0,1,0.0,0,0,79,0,0,0.0,119,0.0,0.0,1,0.0,0,0.0,0.0,0.0,0.0,Deportivo Alavés
6630,Jorge Molina Vidal,68,3,2,31,0,1,3,2,10,0.0,4,1,0,1,3,0.0,35,0.0,0.0,25,0.0,4,0.0,0.0,0.0,0.0,Getafe | Granada | Real Betis
6632,Manuel Alejandro García Sánchez,65,7,6,56,1,3,1,7,12,0.0,4,2,0,6,3,0.0,59,0.0,0.0,60,0.0,2,0.0,0.0,0.0,0.0,Deportivo Alavés
6633,Markel Bergara Larrañaga,389,77,23,374,19,9,13,25,65,0.0,45,27,0,34,5,0.0,591,0.0,0.0,332,1.0,15,1.0,0.0,0.0,0.0,Real Sociedad
6634,Djené Dakonam Ortega,27,10,2,35,9,0,2,1,4,1.0,3,1,0,6,0,0.0,61,0.0,0.0,19,0.0,0,0.0,0.0,0.0,0.0,Getafe
6636,Rodrigo Ely,22,3,0,21,3,0,0,2,0,0.0,2,0,0,0,0,0.0,26,0.0,0.0,7,0.0,0,0.0,0.0,0.0,0.0,Deportivo Alavés
6646,Riza Durmisi,18,4,1,15,3,1,2,1,1,0.0,0,0,0,1,0,0.0,23,0.0,0.0,6,0.0,0,0.0,0.0,0.0,0.0,Real Betis
6647,Zouhair Feddal,160,31,10,169,43,1,3,8,17,0.0,11,3,0,14,3,0.0,260,0.0,0.0,53,0.0,1,1.0,0.0,0.0,0.0,Levante UD | Real Betis
6648,Aïssa Mandi,227,22,19,216,25,1,2,1,10,0.0,13,3,0,7,2,0.0,287,0.0,0.0,60,0.0,1,0.0,0.0,0.0,0.0,Real Betis | Stade de Reims
6649,Óscar de Marcos Arana,159,15,13,111,11,4,2,5,15,0.0,3,2,0,10,7,0.0,223,0.0,0.0,74,0.0,1,0.0,0.0,0.0,0.0,Athletic Club
6651,Joaquín Sánchez Rodríguez,176,14,10,145,2,4,10,3,10,0.0,4,7,0,2,14,0.0,154,0.0,0.0,61,1.0,3,1.0,0.0,1.0,0.0,Real Betis
6654,Antonio Adán Garrido,58,13,0,60,0,0,0,0,0,0.0,0,0,85,0,0,0.0,141,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,Real Betis
6655,Fabián Ruiz Peña,1593,94,29,1348,25,16,23,29,61,0.0,25,13,0,31,16,0.0,1640,0.0,0.0,437,1.0,24,1.0,0.0,3.0,0.0,Paris Saint-Germain | Real Betis | Spain
6656,Mikel Rico Moreno,76,8,4,65,3,2,3,4,2,0.0,1,0,0,2,0,0.0,74,0.0,0.0,46,0.0,0,0.0,0.0,0.0,0.0,Huesca
6657,Sergio León Limones,53,5,1,25,2,3,4,2,5,0.0,0,5,0,0,5,0.0,25,0.0,0.0,32,0.0,3,0.0,0.0,0.0,0.0,Levante UD | Real Betis
6658,Cristian Tello Herrera,78,8,3,64,1,1,5,4,2,0.0,1,1,0,2,6,0.0,74,0.0,0.0,26,0.0,5,0.0,0.0,0.0,0.0,Real Betis
6659,Víctor Camarasa Ferrando,262,37,8,250,6,8,18,13,21,2.0,10,9,0,5,7,0.0,262,0.0,0.0,145,1.0,5,1.0,0.0,1.0,0.0,Deportivo Alavés | Levante UD | Real Betis
6661,Ryad Boudebouz,56,9,4,42,0,5,5,2,5,0.0,1,1,0,0,1,0.0,51,0.0,0.0,31,0.0,1,0.0,0.0,0.0,0.0,Montpellier
6663,Antonio Barragán Fernández,169,10,12,139,15,1,4,1,14,0.0,8,5,0,10,1,0.0,252,0.0,0.0,66,0.0,0,0.0,0.0,0.0,0.0,Elche | Real Betis | Valencia
6665,Íñigo Martínez Berridi,1084,177,49,1095,148,13,18,33,121,2.0,40,29,0,88,9,1.0,1565,0.0,0.0,246,5.0,21,2.0,0.0,1.0,1.0,Athletic Club | Real Sociedad
6666,Sabin Merino Zuloaga,51,7,3,29,0,1,4,1,3,0.0,1,0,0,1,2,0.0,31,0.0,0.0,14,0.0,2,0.0,0.0,0.0,0.0,Athletic Club
6667,Mikel Vesga Arruti,52,4,1,41,2,1,0,3,0,0.0,3,0,0,0,0,0.0,53,0.0,0.0,23,0.0,0,0.0,0.0,0.0,0.0,Athletic Club
6668,José Luis Morales Nogales,307,45,9,239,4,24,31,12,27,0.0,7,8,0,5,14,1.0,235,1.0,1.0,150,0.0,19,0.0,0.0,1.0,0.0,Levante UD
6669,David Zurutuza Veillet,724,98,39,620,14,38,45,28,79,0.0,35,42,0,40,29,1.0,650,2.0,2.0,353,1.0,20,0.0,0.0,1.0,0.0,Real Sociedad
6670,Andoni Gorosabel Espinosa,83,11,10,81,6,0,5,4,4,0.0,4,0,0,5,4,0.0,113,0.0,0.0,33,1.0,0,0.0,0.0,0.0,0.0,Real Sociedad
6671,Asier Illarramendi Andonegi,1543,223,89,1565,64,37,41,72,192,1.0,75,73,0,114,26,0.0,2092,0.0,0.0,832,0.0,23,3.0,0.0,4.0,0.0,Real Sociedad
6672,Jorge Andújar Moreno,89,5,7,60,1,1,4,1,7,0.0,4,1,0,3,3,0.0,80,0.0,0.0,25,0.0,6,0.0,0.0,0.0,0.0,Levante UD | Sevilla
6673,Sergio Canales Madrazo,815,75,30,660,3,21,21,14,48,0.0,25,22,0,12,21,0.0,764,1.0,1.0,252,0.0,34,0.0,0.0,2.0,0.0,Real Betis | Real Sociedad
6674,Alberto De La Bella Madureño,576,44,37,451,49,7,10,14,56,1.0,21,14,0,30,8,0.0,816,0.0,0.0,156,2.0,5,1.0,0.0,1.0,0.0,Real Sociedad
